day,humidity,wind_speed,wind_direction,cloudcover,pressure,sunshine,maxtemp,mintemp,rainfall
402,92.20423253436533,5.02857648864953,25.816279985154363,0.9491793682166971,1001.8561688665734,11.600810730421298,42.06102978368954,18.812306247732728,no
403,60.42018979582857,1.1001428080062892,147.46640216228352,9.988926120332906,974.58474424934,11.497657437653954,25.08777770829716,16.448154519355302,no
404,86.11659728861933,22.092060451969214,112.0382982228217,3.2663924942591094,985.8139716529145,2.9715797168572644,41.834027946035945,13.090390489164701,no
405,45.603968082448944,19.914135828654153,243.76343030460336,7.481839120488464,1048.9505333384323,4.176623465727846,21.49405685445961,12.272228983801277,no
406,91.64185827969604,14.238926272494417,218.08052980296853,8.066650530268165,1018.4314248925344,10.746668890486621,42.21498201092881,9.336285518582166,yes
407,51.13613429873305,25.325113469075912,131.2537421511144,8.580232710072291,1044.8980667047,11.599466650753289,28.226844486518196,18.392225130750354,yes
408,20.86701211842387,24.170104588501594,78.44131953179644,9.976282974021565,964.2556555033116,5.3212692340325285,27.864690835351663,24.41336055587741,yes
409,92.4305581135411,17.560630931902566,355.6929478160131,2.414964852568678,988.2139474832569,3.851964547690774,32.8022144174666,8.514304916736517,no
410,27.302934142890685,26.04813841539776,163.44058363060134,0.40350826859699707,1005.4731803282355,6.313128159018504,43.517254693080794,16.942332400310068,no
411,45.54509100723319,6.175236301103047,247.77872488088533,4.11191517994586,957.6758061888738,8.253230476388818,21.194534117035133,13.483701114919524,no
412,96.0049573640644,3.3575885819318363,50.59906832820988,1.3008066982894695,950.4187443627958,3.2816941844997576,28.805774376768632,13.933774434893298,no
413,96.04857175500449,8.092488345509688,174.81229187738322,0.22425889162055124,1017.0434333796918,8.837678095428874,41.414299717083395,10.082945602556288,no
414,65.87503104986288,1.7126056826794456,9.913219153007574,3.604268271414861,1014.1819516801436,0.6198882853756924,29.90136193588667,21.50269751322838,no
415,70.54697697358394,15.935085840030961,181.96384244776198,7.837382510752365,991.0788809999611,0.5915339131729973,24.978922439926677,14.705112082944822,yes
416,55.87564175826558,28.098170768848846,347.04626656237286,5.661806912250709,998.9644076032033,4.635452461746542,30.619854533285295,15.868117043965281,yes
417,43.456861735845166,1.1803062200552894,138.3144166748881,3.1277798921035407,991.5443000592089,4.241678304728647,29.638812537291734,11.095218255946515,no
418,46.29316362959328,3.663297420300804,14.038564526968171,6.543420054927197,952.4005044844889,3.7875985844058273,42.885405036667585,8.636169313338995,no
419,73.80147648616307,13.565970848503058,11.14408473096367,2.320181803088107,983.5371606217462,5.8922371520269206,39.04835939357743,6.71820776405641,no
420,80.1899623550144,28.016250525837147,139.67523358087303,0.14381446072085025,967.708225539729,3.8488029877388548,32.62788889360016,19.28238281849832,yes
421,83.32632349806788,9.484683149302516,57.608977126749856,7.643533864364274,959.8424189101369,2.307095021617103,44.709264168039276,8.924685633757113,no
422,83.16945142356431,15.217044260651774,8.406754678146928,6.237430848640091,1045.672043388935,3.713634589063211,31.631938281898083,18.801507083775952,yes
423,27.29648824389523,1.247185771511763,272.23690102206365,7.6230262450096,1009.9359725042166,11.69885127372282,21.45594577050688,12.807528920939077,yes
424,59.553624376206514,4.450296028862666,165.06828319748064,0.3893801668766561,1022.8656284236603,4.933361003938183,26.55685804537462,13.315496019793029,yes
425,24.604700801331543,29.598903688765407,104.12811791015562,8.371196278306522,981.5363743266117,5.336553322300029,30.901762005482816,14.383549921855433,yes
426,63.96231058589884,28.953560893081367,324.02994588593305,6.195262000363034,989.3147129494015,6.9185398794136805,23.922565603653002,12.354170162550863,no
427,55.32244010987016,0.14819942803228847,41.81002567218922,5.633953507126401,973.6923993896723,11.800089220970719,43.68912815810107,7.012399544451801,yes
428,91.01633462066398,28.55435356269717,344.13077842391493,6.246140481145316,959.6965670965425,2.899215317229156,39.17122244544433,11.192636200056915,no
429,48.07320100416629,19.17359813446501,113.02801825584702,8.644332468683642,967.9031637441584,8.175385326389206,26.707180010694316,18.27468721387877,no
430,29.36536131420847,26.037548835600663,319.82532203112527,5.86936506558907,1029.7514045296487,8.591816322500689,34.7701133379479,18.31568802937742,yes
431,31.43933456422687,13.642195669015774,217.05943553260616,5.809503798881793,1017.7545805183776,7.287893001516791,38.0362289277393,10.724486144799886,yes
432,80.92085053739778,15.467880857377507,297.6146495069355,9.906791570657658,1004.6928875985477,1.062940075639729,43.53197322266995,14.20205253115376,no
433,69.45744506530089,14.665397407707605,354.2447387557671,7.56730167068568,997.5089872866768,8.122467309930919,42.04088372938527,8.868944560238749,yes
434,28.08981408982322,20.00592772638313,103.82595761474846,4.422938054511353,1042.2434283656125,0.7691365324341057,32.87980565345534,9.207441630596715,no
435,26.728544489199795,4.1895376426893876,346.0087747467335,7.073970000329277,957.2734947778669,7.153711794598763,39.36631549482544,5.460941768132148,no
436,76.0775305167296,0.8992076961803386,140.21348216487132,3.892304716917885,978.0600813237916,8.874974126660913,34.05361884568963,22.934930998154893,yes
437,25.821040509135482,9.237898247735728,138.78428570529204,2.28875462483499,984.9937853570714,2.531638687439405,33.8175972511385,9.214133301498125,no
438,85.7488047432285,21.1404228820994,122.53935753162204,5.968518768877594,1028.2425812212787,10.099464090513289,22.8685489584548,9.550677538729266,yes
439,76.4993781725197,6.055603563688451,194.90673864513067,9.281820981139514,1049.2514620161971,0.36424566639605116,23.1534414504038,10.592028652902636,no
440,26.50790245135198,20.20297299974752,55.49221554425535,9.291395200154627,974.0670514757153,10.125754363899674,33.238340375561435,7.5481614339085805,no
441,26.787017126815353,29.097361383218114,199.33613472888402,3.419052781054903,1037.4307334137081,5.523948607713181,26.721538624475166,17.785257663627256,yes
442,98.93116628009403,2.8170214736825514,195.01373246760144,5.276774662216949,1033.062276043179,2.611055279179734,20.525922561511717,6.502859063551732,yes
443,49.941663660489624,20.178063546753787,274.2846525377532,2.116358985698612,972.4657397641766,1.605337739927616,38.070980097505306,7.684048526527006,no
444,49.65137176535127,13.312506579137134,300.1139862975308,9.956311094988834,989.9332580199223,11.43968601098847,20.812164917254123,17.895134531801858,no
445,85.0239653806002,26.044267631325162,158.55888611247266,9.811179078679357,990.9672869292519,0.8719870509738805,34.881921027601365,11.793212409628854,yes
446,95.7798861907087,5.314493683421578,108.83996976653775,6.495089297074474,1047.8220668526558,2.389121039231108,33.47984485318286,19.15895653402378,no
447,98.88008510582966,20.778778566784936,93.36056303415401,8.044140596774733,968.0891901378899,4.173868169196552,44.220367264445116,16.14849489340284,no
448,80.27025482071534,25.143458689443307,70.0645812137539,7.151001612837,1029.9157971104783,7.442818187533446,32.10532848369104,10.120423461230262,no
449,50.10076684247326,28.3384265842207,20.753129591648957,5.931582190394682,983.4192714173109,6.537613023313181,21.590035909444936,18.01655900978656,yes
450,26.6800573358935,20.497440848689376,123.2812723804968,0.533479969888977,1023.087034577616,1.5077219089477678,33.792199195161544,7.3254736058576135,no
451,82.17175327419494,14.915242920252819,97.28916916708198,4.54764342552661,992.0011004295662,3.4767358048585755,41.02740426540254,15.728207661600608,no
452,64.6723399788644,18.535417206036414,347.9102589119066,6.747863021674105,1007.835976311654,2.865021253032289,44.921232107036,13.742962100900693,yes
453,53.937760739758104,26.067149534361548,200.7751774500158,6.775316138836846,1033.2611773326132,2.5625142538840966,30.75857934222681,10.357471656348816,no
454,92.50835080757888,17.11829239916489,125.01973405098272,3.7312261842238357,1030.4165564983884,4.933732037759844,28.007468562418563,17.08009995479,no
455,28.895798584492105,0.9116117909051058,208.96833635773055,9.416919866580306,1036.64231835397,8.448377431099882,42.66633242379997,22.42667184680565,no
456,59.41000834326873,27.928460865209335,50.110812484450385,1.67357032236781,955.9617325344659,2.6094351866068313,24.781053226903033,24.978093995261535,yes
457,20.908291581393527,20.685802530946834,159.85574971279306,5.003594462155606,1019.2050553039745,4.400146556435777,35.38572287582316,17.15525537486849,no
458,57.4928513595301,20.295401573317395,225.44435571158297,6.908839765508228,963.9987376721763,4.691009122093947,30.14286060452369,13.094117486583404,no
459,24.504262054546988,6.470254571931515,176.0032194452825,6.971358058918092,991.5818568018411,11.717478353224923,21.027059123888883,9.504142004324033,no
460,29.505433301445755,19.766564106979715,144.64036823555674,6.486389567688155,1004.8588415054688,11.455996282548826,28.682211857642443,10.141921787902234,no
461,29.40209974216839,11.815932169624755,357.7854200038913,2.7528821345186016,990.273948474683,9.601650993024911,26.630713062566866,14.589099562995314,no
462,71.93682416928509,19.536989311244763,316.91331437361373,1.5620656868662197,1001.9611675803008,2.899907049830222,37.15227884858717,12.345554025614184,no
463,79.68359034123387,3.1977909092397216,224.42614493739845,6.3594032682671084,1049.6526308798618,0.8164477691000362,43.71976244229795,23.276290452498884,yes
464,66.66950120777277,19.73535913809108,204.9758500256218,5.993021161394378,963.5217313712855,3.802849652647497,26.701179684465945,12.36590935311419,no
465,96.97380387796335,29.982411773119996,223.43777273685026,1.7935601028924097,1017.5456045336425,3.2015345932059702,40.286648478792046,12.46889182290871,no
466,49.98964636189633,1.4463611658166808,72.47235881607597,7.051391455705634,989.6000966385616,6.071109601756726,21.383995423460238,12.67069024867954,yes
467,42.85696690254886,29.31522552663952,142.2495875751547,4.551719917336564,963.3009798907328,9.332734920813516,33.45302525099533,21.732404207353163,no
468,89.48793025515683,12.207238821686119,14.205431840723755,6.6776059160315295,965.873676337431,10.299875266546296,21.763751592747365,18.015766416938035,no
469,37.88766708155621,26.122603510117774,171.1965734952576,8.373670797701507,1044.9273106245616,10.138369024926103,43.35082477826599,17.283377006377854,yes
470,97.0578031552489,23.471564521748203,195.48885022475875,1.6972842857692316,1037.9601496711762,4.316106734676813,39.158782013934754,11.682860447677243,yes
471,20.972357975185307,17.010487829600034,81.98990499715545,0.1914486799683668,1040.7041960415022,8.246812121528194,36.44874778011481,21.35808353664879,yes
472,97.59030613661112,22.153476277539795,347.0503849795849,7.791025863957868,1049.1532775827386,3.7540103702906404,40.59740954061661,5.767277227114023,yes
473,23.45279295604609,26.355466839040435,327.4036599374071,6.096974251526159,970.8315390008518,0.7308665188221926,36.18799488925408,22.415943446762263,no
474,91.29144909584569,12.12420964953099,259.97156476412613,6.996395696221217,985.5439337364062,8.418783187235308,44.22360992935728,15.254997995878592,yes
475,62.21608872690399,9.810994846897161,192.01918635553054,8.381549749886425,1016.9219029924867,0.11793063083745414,37.84894869661929,12.965004697268256,no
476,99.43718368954403,20.02780156690754,313.1888974731666,8.028109348245005,998.3802539860648,4.910191049501863,43.11646523955617,14.943345614353714,no
477,25.90372517883191,24.23537825823776,47.03484377644665,9.609201469288246,991.8389533378333,3.9525512316249087,32.92829730026595,18.34831061067662,yes
478,64.30834275210566,22.868554043298474,284.5835259389586,5.359350788521182,985.7811249335593,8.320530462226229,22.926610324546566,5.255308530357947,no
479,97.54420284952792,23.934409465759035,44.93549302806539,4.884956326599053,1009.3780631943453,9.194945673124547,33.20444303557543,22.431037129164956,no
480,61.847827533611905,13.06749944438799,285.91583851778597,4.018871998907301,1007.5593428640082,3.649135631655406,23.17182070157733,13.934790506227856,no
481,70.351891050821,24.535026485250647,99.2763245704885,1.5369104284420454,966.145783406424,9.739524173338243,34.81233697941013,11.859330394001564,yes
482,75.65989511876937,3.606271661118253,315.75260916654804,5.726072328820225,997.1739837518439,3.527001126059205,32.06232651319157,7.764911312681142,yes
483,56.36328518142186,16.334672938825488,339.85515377714324,2.7701252432597876,1005.347177620985,5.355916319838735,35.56438494581954,13.789307487168843,no
484,70.20464640672508,0.17275981494364712,53.56654898584163,9.213075122129755,1007.028693873139,8.724222324169608,20.25117452637079,14.926455425687577,no
485,66.74514495384801,9.737574897008109,166.56321782354166,5.8319080427709755,971.0107192912352,8.315042750697463,24.871012291384105,13.072933889869557,no
486,92.09264083927911,10.993846046141936,353.15545613856665,5.928401805081101,1024.2271392252287,11.8484216677464,32.28326079780327,18.573201876537944,no
487,23.63571042731663,11.885180748277662,174.02667695033279,3.5492466087701002,952.519909482107,2.7019322905911825,43.76258903972837,13.41793057518452,yes
488,42.477055167378424,20.864016200695865,310.87710810523623,0.5198935197770749,985.4831855543163,7.947814962474988,29.59022600887896,24.228351556931468,no
489,96.0329187261247,11.656743038110372,211.94334796727514,0.3174376537298862,1028.0212648535633,7.316182899309329,30.609300651340867,16.985550356471837,yes
490,91.2211027112733,13.46080867867592,135.11876685105668,4.233351441531975,1006.3892921055402,10.981181453880358,37.867402225165556,21.14955871303818,yes
491,56.45254022285704,7.126323926229824,102.88207998931327,0.8456537809723785,976.1162432510861,1.8763456997385006,35.09481893215295,7.187118062189577,no
492,69.61060782412294,11.197553748880203,73.16031279099141,6.068469555401391,1019.4953119343047,9.021577963043196,27.47315375245833,12.945825858918115,yes
493,42.19049463849061,6.8180888178945445,274.247348895971,8.809730056396575,1006.7390944156074,6.819223395225221,30.270409889185693,11.736954028943053,no
494,35.0496927779009,2.195877713053309,139.15458245629003,8.829148165187222,1029.6243609456387,3.295990437454865,25.44249497143081,16.389647762731837,no
495,57.09587239519857,18.103457801441337,184.0591663922704,6.590454101322324,1023.5025186189823,5.6932189697660895,44.15053647825521,22.222270401228513,yes
496,48.268178242084225,20.046383956650487,177.2371728004255,2.1123183147293103,1011.0107922036235,4.005319164837573,23.265859538933995,6.566764355240133,no
497,66.69248894806977,18.584710380288435,207.82045052392724,8.629968313588721,998.8177675310814,6.951760833461531,29.295919614160486,6.451495960894215,no
498,26.218770957198785,13.90482131401717,311.6077724248388,8.860934353132082,963.3182125667523,10.66800732977599,20.64597430550028,22.00635416315198,no
499,97.95158461329332,11.393573405376895,353.06616369003456,1.966535849529587,976.1333017885383,6.831659812946424,25.54448729833866,9.257001720767148,yes
500,98.89685955836823,25.900009487154758,146.7303150865741,7.374260857706773,991.9099472917085,7.580669019919009,39.51177845950387,18.375065088996273,no
501,75.85293712157961,15.572453554086541,297.9068119582691,2.8651954892712297,1009.9299287006388,6.224974165376514,25.029380807221987,15.857562647216103,no
502,62.88770930752963,14.375456328891929,275.2300060756983,8.026403123529297,1001.3707855215305,0.6139860773457109,22.00158506322414,21.657871897744588,no
503,44.76220930290622,0.7692619741930706,206.47042252400638,9.972378999036026,978.818452595953,2.794302682513131,31.861329496113083,7.50177819672807,yes
504,85.10360157655589,10.237434828784691,344.1769717002959,0.30026005329392813,950.6464357789711,5.904020753184993,20.24923086836296,7.5956593144522255,no
505,74.77849380431034,11.405868563575712,72.17082559022501,8.973658657909318,999.6239221900814,3.7228234049364572,22.11915386065833,16.136367205566152,yes
506,33.00935514759131,11.964683426907015,39.33511571146371,6.226305335986581,978.5625988562243,2.1811631731343306,40.19064673907438,23.92757306716742,no
507,92.8741747595074,17.40517107681997,307.42630810395195,9.733826191648213,1023.4608300710535,6.04959410302126,39.28683362149016,13.299955167415085,yes
508,85.80297943385352,16.008076401806353,158.0939339881494,4.650095175264276,952.3946265270483,3.873717521374204,42.8784705101224,11.5388420050939,no
509,95.98399306335392,18.23715278380334,304.90878751454176,8.473879305713737,1008.482781130579,3.0972917180809767,41.362885897768734,17.133786463957716,no
510,78.0575606710688,22.94649784626385,321.51247387034937,0.6239406859827723,1044.1474237506065,5.56782500928457,37.079389080995455,23.608972010900622,yes
511,69.07321567486319,24.389572161482803,22.484733702865718,3.352790500782957,967.4409267111499,1.5994110969860778,21.30832143251657,21.738556656892474,yes
512,53.45944290324951,21.543692286794833,318.04731467498186,0.6701653775120997,997.1649490750596,11.132948796904888,39.57121544966644,24.909672214664397,no
513,94.61827866832107,28.665710878648042,161.39485993299198,9.753431334790704,959.1421991817139,10.412425175030869,41.13777027101401,5.451371664047542,no
514,89.28511116003267,0.5469774802908489,183.7556960415236,8.169739072718368,1012.5681912261352,8.491447028886423,39.97705364429886,7.257162894255245,no
515,23.617493608495153,5.873339570506383,225.5733039935557,8.525474212459706,1005.0531680596225,1.2745659310614745,32.71197588270065,17.189355267332438,no
516,22.109357959780162,0.2268862493442636,333.4977384228312,9.379652314338943,990.7365524212832,9.310527053636317,25.82254596623704,21.411528786676996,yes
517,50.117069350243966,19.42424142463809,6.881793994715051,0.8510348611978535,1002.1377021473742,9.695487937308227,41.13324939221817,10.70488684613533,no
518,84.84426646254663,26.94091646849961,171.66364859441416,3.8559759251333334,1039.657465846901,9.213175412572053,38.17907024350346,9.784221760684375,no
519,98.98209034519556,7.304468897288978,247.57993527500184,0.7103488904400213,969.6294302311067,1.367590645430894,44.51902935972129,20.739515987624017,no
520,32.033351288282255,27.8110363438892,260.17450477136225,2.107931015500286,952.2564511705348,7.726895484813177,23.892314943898324,6.127637077064632,no
521,67.5304572281708,1.8080217086868255,249.31167535335888,2.293657770376724,1036.16648846991,10.011897548992783,25.641614576301375,12.387652951651702,no
522,50.47126853048172,28.03308080416543,48.396646586923865,4.691072110475787,1007.7117082387906,6.928240814636013,25.294953747037567,15.116184451846594,no
523,97.59315182516826,10.548680617189031,107.78241181380524,2.685621674536426,1039.0658455461842,7.756888502737068,39.81349419053342,16.20697348700647,yes
524,87.36951385085669,3.0426248534764957,129.13758915012485,1.009781068177611,1009.6945223413172,5.5003617531156745,24.672682411252953,19.572303135855538,no
525,87.06629637689103,14.576152775589769,289.5973947646218,1.674910890941077,1031.0161089959702,6.344487838608631,21.66649574558265,12.096914468613164,no
526,57.49545278359762,7.7032970316152385,100.3535540692391,1.4727556355209093,992.9673363355148,0.4125223002207026,44.964020164640715,17.253686893492144,yes
527,53.185560187013216,8.546187058857685,75.85378699219314,9.730767979122984,1024.985993128827,7.6675562636794155,20.62043028612873,16.707508455819127,no
528,41.8725657544565,9.218698947788598,344.6812868537146,7.592925069184736,1041.3041466889856,0.9773665546939103,40.88110150397164,15.952322013074943,no
529,24.51003973207417,24.090776934979903,3.190782640848804,9.67761465269562,1007.2122963722206,5.22017513208268,29.13417103876632,17.809665862844245,no
530,89.17779010040425,16.174838300257633,359.21550804551214,4.397404865079086,968.078515056238,3.511861172008894,41.04038649394538,10.188983421361526,no
531,85.03208073040621,9.33923097468011,243.65566758866242,2.783684816626566,976.8797615030198,6.5451354025405575,33.86551228027862,6.6929750716925795,no
532,99.97741386289044,18.31001349932755,298.24894780168216,7.982931972091867,969.8644576897406,1.600996026278485,42.540780737159004,7.385433440794868,yes
533,99.73094696591244,21.484520226695807,106.06298268462953,3.262539180411468,974.6857027595732,8.299720823679818,43.15482466036566,9.491647653078022,no
534,64.4345364482102,8.178720022006013,5.153499960141592,2.9938337370534827,980.6415449351036,9.540138443141645,20.2274545320194,15.003958710455706,no
535,81.51899321444084,12.406473045760546,265.63302668215084,2.325059922078312,1005.5133786753188,1.960253396917878,21.885304399819706,21.808855010920404,no
536,95.58125839059424,3.656582800108427,300.2920549202433,1.2967897822423535,1008.7991629463833,1.251757048222586,26.258968239271386,19.02586684176768,no
537,87.97179125419292,5.4344804860404095,266.57140750326687,2.5646306101676597,992.6499747241861,1.7461857934483098,36.732885409087544,20.780812084040942,yes
538,39.78784813945581,20.433535618949485,51.42610342830189,3.553197484738877,1011.5420779820836,10.52553074278202,42.206804912787646,12.019512478521827,no
539,56.04353082480748,5.443150430868808,271.23405201250887,6.739942081457304,958.1574925611366,6.338271141076274,31.49854878234907,13.093074832971004,no
540,30.3327532121196,15.754901510011805,276.81220155875076,0.6256484221945158,958.778823705816,5.607131952090031,35.17432790685663,12.873637719812256,no
541,96.32408218069779,21.27138785167298,237.07458564121976,2.1050693966534295,967.1829460357659,1.2805418292282513,24.712496319889027,8.83746368809003,no
542,68.49397075607041,3.206307692842315,275.80173580641105,8.090236402916764,1001.8077498040345,7.794672081083542,40.12417084704214,6.2243331628714405,no
543,38.29142444027702,17.019366588867108,304.5317182839836,1.4692192358377076,971.3994678698314,10.415995102741078,44.18320278383675,16.818321856544536,no
544,73.73605475246853,7.696883511040912,220.89748112548503,3.4264514652252154,978.3284403492578,9.938230431881436,26.714973322864935,24.784333668411723,no
545,69.45025923663167,28.887806257127394,31.897697029084462,8.6465892185814,990.0312836172994,7.5126565077696155,32.37064879001366,8.336594099005257,no
546,48.65301744262724,14.506369401597741,175.54601148019592,1.5492531114344266,1031.186612401038,0.9033445998200835,22.152902762659345,5.933696397985475,no
547,29.08460737597032,24.179776493254742,27.953760481777824,0.827368356181899,951.386213591286,1.3487643261121556,33.97841641157421,20.590633636478657,no
548,73.72585564742397,16.506796264687853,146.7154911716751,4.845379950800108,1014.9378820236623,0.5917078453178961,32.56958604616702,10.051720133694484,no
549,61.62461607230347,1.302375985644575,146.55833608522596,3.024195112785364,1016.8876531040685,3.0897505979096316,23.61091210387694,21.59287610705857,no
550,81.78547133885115,18.994541267820672,23.763543890486968,5.634083644838541,1029.8655780356637,1.627937605924533,31.051655327951877,19.078733340690306,yes
551,61.61308008895947,28.54210026619971,125.57539222901255,8.038048904834751,1043.2752939060313,3.1205764830292066,28.35261630216408,23.91347074101609,no
552,88.1745200254832,18.048354604389935,39.95931556487334,1.3714848815274316,952.013784894929,4.62069666862754,33.04577188262974,13.178544715133441,yes
553,64.15254710195885,24.575665782803707,290.96467560331996,5.80699084554285,965.3783705513216,11.315793408853628,34.64135838571998,18.239396789012684,no
554,64.87503772283091,26.526193900452235,341.1676893472095,5.055087603898639,1038.6171294055994,7.324512717380305,20.212389465180237,14.297095616265414,no
555,90.1322882126676,6.842393158467974,26.033931092857898,1.4407878601319957,995.8518562187015,10.019685428195547,39.02514957373889,17.61177394617087,no
556,52.27862929699177,6.361345197246799,343.8414746250125,6.2399848552898245,1006.4590638933464,8.524218008547987,37.825357296543515,13.991978120154746,no
557,30.72121827605126,18.32942966552975,188.12757576122826,2.7364041786077165,1016.3027203723148,1.350037566319581,29.157159655163056,8.772644928481498,yes
558,22.302614105067118,12.330854094201142,107.8436440633946,4.878343185440125,1017.9066604495638,8.831044876487386,21.323398389220458,15.157948320067618,no
559,80.41098045388952,25.19583908600161,27.670347099418862,0.8227232427706188,1043.1740403316508,3.301186578709493,38.87331349462626,15.571684028748846,no
560,69.62476410827718,27.000693701940335,180.22473650535042,4.595840572136231,1049.694941741167,7.669294163936476,43.87937901195331,21.21207696520322,no
561,76.32638144793788,10.602641379081543,286.0255960166695,3.0646346804282034,1022.015746093094,4.091543683715862,26.003789900550355,19.71041411587162,yes
562,37.03713292071286,7.106116769234462,254.55113181601135,8.223812111853544,978.7221209205151,11.97206715917591,28.088115343425947,18.27583247882888,no
563,30.90971804694158,23.415765457315853,18.081364127030554,0.5697872699736828,1037.9752402294343,3.162617753961334,24.595322237045373,7.26774191105145,no
564,21.163573253430556,8.244181066444083,26.244660732445265,4.1860727491833,954.9220914540762,3.349565649291236,34.42340308362099,19.4123258132743,no
565,48.04700470452776,24.67842955541035,145.03438174774936,4.58431424131438,973.1080852874496,11.16806706674878,23.871034866186374,15.006103127090295,no
566,67.19341494837064,12.712147609462885,106.30457785725957,7.250060762991187,1039.7385717463715,0.29573285563587204,28.904848586534484,22.881990722123184,no
567,51.379523607978584,20.026496978744113,83.65835630017722,5.74287575090211,975.6191514439355,8.360267854478362,37.42532534835657,23.397418682610855,no
568,54.99799376189833,2.8660594150400454,101.1616196071369,6.672123371941811,972.0651059621748,8.703916688830537,34.00289957523371,6.103131812035709,no
569,92.33269555949987,18.71577974029719,289.25378758687845,7.770492856517562,963.8125293140247,10.036542928924792,29.66156410819838,21.412831207089575,no
570,47.86043736186403,13.553030362116873,334.5220993074674,8.622029736581888,1035.9111757646917,11.693271727661704,30.506240045188548,5.753947808453413,yes
571,61.119159132784866,17.59825389526422,145.83697002992392,3.1387549672247053,1000.0058259191087,11.70722302987983,34.05277206558074,12.343392513900453,no
572,82.69224101929144,5.040426232345903,326.19996076769894,5.38022705363903,1017.4893203054155,0.7833210907975667,20.146618197179034,15.845999512421582,no
573,51.72342258570161,22.106212348325464,115.7384524492375,8.401080784391999,973.906638407503,9.86207187303483,21.962746711340245,7.962015972542549,yes
574,69.76693601822987,25.883912326296855,171.51731508376497,9.894511309650564,1025.8040421011217,7.755719203888576,42.03145169407529,19.926276251381537,yes
575,88.98909669973962,6.50219400272327,81.3704392137599,8.895193110437631,1026.0005544962098,7.768105612477094,21.946974727282267,5.167094083442771,no
576,95.96164989261138,2.871436665604852,230.57137518330384,3.714672626243768,981.25980249083,1.5401991193763376,37.67008990526263,8.371980968680736,yes
577,31.765878474323035,0.7091575813900919,352.4332014629312,1.9516651721865041,991.0682633010283,7.80224599734784,43.00095410272631,16.615936597069513,no
578,94.12701001291956,19.25914501329798,217.2575145756163,4.893925374065887,970.9690277430201,11.789790967214973,26.76709010754328,19.28775124074585,yes
579,59.369303446363055,18.212821082663424,128.81307028087758,7.416414518360423,1047.6561023322904,10.941822834473363,29.262285926487856,23.332862053878323,no
580,40.659551063916666,16.4009223814221,233.2142805565902,4.925690707532976,1014.5602577058412,5.269567929658207,34.22303514611791,19.109933038692475,yes
581,56.7308604990609,6.958412883479262,44.251444247539524,4.831808633136685,1043.4543880715516,0.4793756794331321,42.04272424096462,18.43558540509732,yes
582,98.40260602283817,11.72717987716544,319.9172688955435,8.382304210818006,980.3385543629133,4.347521880002458,43.5476396815105,12.886822927013286,no
583,59.40944751942957,17.834290055585193,181.11022228074108,3.6140377906718637,1028.189091299689,9.916683739206663,38.489081202781705,5.025688510536028,no
584,46.300128823000655,14.903005765775081,161.76590713427115,8.597946748116456,1026.5858643884742,8.417989217581992,22.16549402136735,7.403185174712439,yes
585,70.67206834533806,29.63356560644662,210.9113238432669,4.068048009517236,1019.1655651866541,5.512123867127476,36.72885388837127,15.691090895120784,no
586,39.21164950225545,4.093192576701994,224.9221906041849,3.282331056783394,1046.56389752668,0.6612184219059731,30.257593046816552,18.502597716888395,no
587,26.06906624869311,20.854336621427812,25.83929024154469,4.53989911199699,989.3555336106316,5.1227367338796315,31.767524987276538,13.34896567792925,no
588,30.310377752851938,12.129563043128764,245.74219964042487,7.624469586748685,963.0717323589757,5.628299276614602,21.228709758629424,19.613580230567806,no
589,30.243667116621793,12.845988447768443,87.09540491359066,1.2600202786399428,1017.1708859244061,11.14266639472963,24.776553483658954,15.437245906643575,no
590,32.15221548098355,21.527932969745287,257.02294770237233,1.9641921587201738,1022.9309800477206,7.693033242985914,39.762840188341194,6.483523911886245,no
591,31.10617381195281,20.77308453973109,296.1125259783108,9.514448256630919,1007.5060573458815,3.7398349998557867,31.348970826196492,8.840325019358977,no
592,71.26997958425717,29.73767981106565,289.4250627189073,1.7549162738135737,970.6817893133397,6.303819173408657,27.541556040778723,21.799964464878858,yes
593,34.55040675193159,3.851828683623757,198.90034826684007,5.6772731793105455,1000.4455941669355,0.7926636938659208,29.600476849123954,19.49825493248879,no
594,47.65338266590906,3.1232894815249903,187.26116123187043,5.793144666619378,981.2189736569129,11.670818827796841,41.359987833142,22.8952397402499,no
595,91.74307279248094,21.730164513862235,51.43534608218822,4.896244620502448,992.7466528166689,4.320718823168712,38.72497543512392,7.351144982418731,no
596,57.916931221029785,17.351607510192274,279.1246141451288,6.447452485768186,1014.5218575844664,5.73440825895763,26.80788492952707,24.80445069230148,no
597,73.40461908168217,8.224819996794176,97.70737696081717,2.2982672579761845,1024.5214742690835,4.263407690843071,22.937546005309333,9.188134278998671,no
598,33.78558969613039,2.382581069669598,178.81035221446075,5.526622677767482,973.2224690901343,8.190140761394401,26.29995554110179,5.235597525732841,no
599,35.38312150469366,2.569747487892916,102.33867345390601,3.7217325524689713,990.5325360646954,7.946785899955117,43.01891127636834,24.948458781071082,no
600,23.26948930131831,26.825726239923547,48.17821067988953,6.61667259629189,976.9161570991629,8.583867726349627,34.53972094624388,10.621477708902262,no
601,33.514805045773166,5.756019741562287,226.64077088102516,1.4122354337314946,969.8631613861869,3.21771875534305,33.337005218619574,18.3603890502512,no
602,42.287227122556686,9.701146863465622,19.559532536245378,5.708774168394762,1028.3387219995839,3.788021773968792,34.90983999231154,8.533646283526103,no
