ride_id,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,payment_method,seat_number
4351,2024-11-21,01:48:00,Location_B,Location_E,van,30,card,28
4352,2024-08-20,07:21:00,Location_C,Location_D,bus,14,card,13
4353,2024-04-09,21:25:00,Location_C,Location_B,minibus,14,mobile_payment,14
4354,2024-02-28,08:20:00,Location_A,Location_A,van,14,card,14
4355,2024-09-14,19:42:00,Location_D,Location_D,van,14,mobile_payment,14
4356,2024-03-05,05:55:00,Location_A,Location_D,minibus,30,cash,30
4357,2024-03-23,13:32:00,Location_C,Location_E,minibus,14,mobile_payment,14
4358,2024-06-02,06:23:00,Location_D,Location_E,bus,30,cash,25
4359,2024-09-22,08:10:00,Location_D,Location_B,bus,30,card,19
4360,2024-11-04,23:22:00,Location_E,Location_B,minibus,30,cash,19
4361,2024-03-19,15:50:00,Location_B,Location_B,minibus,30,mobile_payment,25
4362,2024-11-10,01:14:00,Location_E,Location_B,minibus,30,card,24
4363,2024-05-29,02:35:00,Location_E,Location_E,van,50,card,35
4364,2024-02-17,19:53:00,Location_C,Location_C,minibus,30,mobile_payment,23
4365,2024-09-04,06:43:00,Location_B,Location_E,van,14,card,14
4366,2024-10-04,03:09:00,Location_E,Location_C,minibus,30,mobile_payment,30
4367,2024-12-21,05:56:00,Location_E,Location_E,van,14,cash,14
4368,2024-04-07,21:45:00,Location_D,Location_E,bus,30,cash,28
4369,2024-01-25,02:48:00,Location_C,Location_B,bus,14,card,14
4370,2024-10-10,10:09:00,Location_E,Location_C,van,30,mobile_payment,27
4371,2024-10-27,20:31:00,Location_B,Location_D,bus,50,mobile_payment,37
4372,2024-03-08,09:41:00,Location_A,Location_D,bus,14,cash,14
4373,2024-01-07,02:55:00,Location_A,Location_D,van,14,cash,14
4374,2024-10-31,14:16:00,Location_C,Location_B,minibus,30,card,19
4375,2024-05-16,17:50:00,Location_A,Location_D,minibus,14,mobile_payment,14
4376,2024-06-12,18:11:00,Location_D,Location_E,van,30,card,21
4377,2024-03-23,23:04:00,Location_D,Location_B,bus,50,card,30
4378,2024-05-17,23:26:00,Location_B,Location_D,minibus,50,card,29
4379,2024-03-13,15:29:00,Location_C,Location_B,minibus,30,mobile_payment,28
4380,2024-08-24,14:46:00,Location_C,Location_E,bus,30,cash,21
4381,2024-02-15,05:43:00,Location_A,Location_B,van,50,mobile_payment,37
4382,2024-04-15,01:26:00,Location_E,Location_D,van,14,mobile_payment,14
4383,2024-10-14,19:40:00,Location_E,Location_B,minibus,14,mobile_payment,11
4384,2024-09-18,03:04:00,Location_E,Location_A,van,14,card,14
4385,2024-06-24,20:57:00,Location_B,Location_D,bus,50,card,26
4386,2024-06-14,07:21:00,Location_C,Location_E,van,30,mobile_payment,27
4387,2024-05-24,09:06:00,Location_A,Location_C,van,50,card,33
4388,2024-11-25,21:45:00,Location_B,Location_B,van,14,card,14
4389,2024-10-09,04:15:00,Location_D,Location_B,van,30,cash,26
4390,2024-02-23,14:04:00,Location_D,Location_D,bus,30,mobile_payment,29
4391,2024-06-26,02:22:00,Location_D,Location_D,van,14,mobile_payment,14
4392,2024-08-31,09:04:00,Location_C,Location_A,minibus,30,card,27
4393,2024-12-06,22:14:00,Location_D,Location_E,van,14,mobile_payment,14
4394,2024-05-06,17:24:00,Location_E,Location_B,minibus,50,mobile_payment,33
4395,2024-09-27,07:30:00,Location_D,Location_B,bus,30,mobile_payment,25
4396,2024-05-11,20:01:00,Location_B,Location_C,van,14,mobile_payment,14
4397,2024-04-02,21:07:00,Location_D,Location_B,minibus,14,card,8
4398,2024-03-13,22:31:00,Location_E,Location_B,van,50,cash,31
4399,2024-09-04,07:03:00,Location_D,Location_A,van,30,card,23
4400,2024-12-13,18:22:00,Location_A,Location_C,minibus,30,cash,21
4401,2024-09-29,17:52:00,Location_E,Location_B,bus,30,mobile_payment,21
4402,2024-02-12,22:32:00,Location_C,Location_B,bus,30,mobile_payment,22
4403,2024-02-10,19:46:00,Location_D,Location_E,bus,50,mobile_payment,34
4404,2024-06-18,17:53:00,Location_B,Location_B,bus,50,mobile_payment,36
4405,2024-07-30,11:32:00,Location_D,Location_A,bus,30,mobile_payment,30
4406,2024-06-16,06:50:00,Location_B,Location_B,bus,14,mobile_payment,14
4407,2024-02-08,00:55:00,Location_A,Location_B,van,30,mobile_payment,30
4408,2024-09-01,06:33:00,Location_C,Location_D,van,30,cash,27
4409,2024-05-30,06:18:00,Location_E,Location_B,minibus,14,card,14
4410,2024-04-20,12:56:00,Location_E,Location_C,bus,30,mobile_payment,25
4411,2024-02-16,23:04:00,Location_C,Location_D,bus,14,mobile_payment,14
4412,2024-03-03,22:18:00,Location_A,Location_C,bus,50,mobile_payment,36
4413,2024-08-12,00:32:00,Location_A,Location_C,minibus,14,cash,14
4414,2024-03-09,17:55:00,Location_D,Location_A,van,50,mobile_payment,32
4415,2024-10-25,00:31:00,Location_A,Location_B,van,30,card,30
4416,2024-10-16,04:40:00,Location_D,Location_C,bus,14,cash,14
4417,2024-10-22,11:08:00,Location_B,Location_B,van,14,cash,14
4418,2024-07-21,17:54:00,Location_C,Location_B,van,30,mobile_payment,28
4419,2024-03-01,10:32:00,Location_B,Location_A,van,50,cash,32
4420,2024-11-13,18:53:00,Location_B,Location_A,bus,14,mobile_payment,13
4421,2024-11-09,09:33:00,Location_B,Location_C,van,14,card,13
4422,2024-06-09,06:30:00,Location_B,Location_C,van,30,card,25
4423,2024-11-26,19:01:00,Location_E,Location_D,minibus,50,cash,30
4424,2024-01-16,18:37:00,Location_A,Location_B,bus,30,cash,22
4425,2024-12-03,09:40:00,Location_C,Location_B,van,14,mobile_payment,14
4426,2024-04-03,07:25:00,Location_C,Location_A,bus,30,cash,26
4427,2024-10-30,10:40:00,Location_B,Location_A,van,30,card,19
4428,2024-05-17,19:59:00,Location_C,Location_C,bus,50,cash,30
4429,2024-12-03,19:08:00,Location_D,Location_D,van,50,card,31
4430,2024-02-07,07:59:00,Location_C,Location_D,van,30,mobile_payment,30
4431,2024-05-06,14:33:00,Location_B,Location_A,minibus,30,card,21
4432,2024-10-01,23:32:00,Location_C,Location_A,bus,30,cash,21
4433,2024-06-12,08:40:00,Location_A,Location_D,van,14,card,14
4434,2024-11-14,12:39:00,Location_B,Location_D,minibus,50,card,32
4435,2024-03-17,20:04:00,Location_E,Location_C,minibus,14,cash,14
4436,2024-06-22,02:20:00,Location_A,Location_D,bus,50,mobile_payment,42
4437,2024-12-23,03:48:00,Location_C,Location_B,bus,50,card,33
4438,2024-11-16,15:15:00,Location_E,Location_D,minibus,14,cash,14
4439,2024-03-31,19:34:00,Location_A,Location_E,bus,14,card,13
4440,2024-08-25,05:32:00,Location_D,Location_D,bus,30,card,28
4441,2024-09-20,20:15:00,Location_A,Location_A,bus,50,card,26
4442,2024-06-27,14:38:00,Location_E,Location_A,van,50,mobile_payment,36
4443,2024-07-27,01:41:00,Location_D,Location_E,bus,50,card,37
4444,2024-03-13,14:05:00,Location_C,Location_B,bus,30,cash,19
4445,2024-04-16,01:23:00,Location_B,Location_D,minibus,50,cash,30
4446,2024-12-10,23:48:00,Location_C,Location_D,minibus,50,card,28
4447,2024-10-21,00:00:00,Location_B,Location_E,minibus,14,mobile_payment,14
4448,2024-10-10,03:19:00,Location_B,Location_C,bus,14,cash,11
4449,2024-12-18,15:07:00,Location_E,Location_C,bus,30,mobile_payment,25
4450,2024-06-30,00:25:00,Location_D,Location_B,minibus,50,mobile_payment,35
4451,2024-02-06,18:42:00,Location_D,Location_D,minibus,30,cash,26
4452,2024-05-16,16:24:00,Location_A,Location_D,van,14,cash,14
4453,2024-12-03,09:11:00,Location_C,Location_D,van,50,mobile_payment,42
4454,2024-02-25,08:06:00,Location_E,Location_A,van,50,card,35
4455,2024-07-05,11:46:00,Location_C,Location_C,bus,30,mobile_payment,30
4456,2024-12-06,07:16:00,Location_A,Location_E,bus,50,cash,35
4457,2024-09-14,04:13:00,Location_A,Location_A,minibus,50,mobile_payment,39
4458,2024-02-27,01:47:00,Location_E,Location_A,van,14,cash,14
4459,2024-12-28,16:34:00,Location_A,Location_C,bus,30,card,26
4460,2024-05-02,22:00:00,Location_E,Location_D,van,14,card,11
4461,2024-07-06,17:49:00,Location_A,Location_B,van,30,card,27
4462,2024-08-17,03:14:00,Location_D,Location_E,bus,14,card,14
4463,2024-06-16,18:50:00,Location_E,Location_C,van,30,card,23
4464,2024-04-23,09:04:00,Location_D,Location_B,minibus,50,cash,37
4465,2024-09-08,18:42:00,Location_D,Location_C,minibus,50,mobile_payment,38
4466,2024-04-16,06:04:00,Location_E,Location_C,bus,30,card,21
4467,2024-02-06,19:11:00,Location_C,Location_C,van,30,cash,20
4468,2024-11-30,18:46:00,Location_B,Location_C,minibus,30,mobile_payment,30
4469,2024-04-01,11:35:00,Location_A,Location_D,van,30,mobile_payment,30
4470,2024-01-18,11:17:00,Location_A,Location_A,minibus,50,card,38
4471,2024-12-19,16:50:00,Location_C,Location_C,minibus,30,card,17
4472,2024-03-03,15:42:00,Location_B,Location_B,van,50,mobile_payment,40
4473,2024-05-29,01:47:00,Location_C,Location_B,bus,50,mobile_payment,41
4474,2024-05-18,00:48:00,Location_B,Location_B,bus,30,cash,28
4475,2024-07-04,17:56:00,Location_E,Location_A,bus,50,card,34
4476,2024-07-03,12:04:00,Location_E,Location_A,van,30,mobile_payment,24
4477,2024-07-23,23:28:00,Location_D,Location_B,van,50,mobile_payment,36
4478,2024-09-16,05:32:00,Location_D,Location_D,van,30,card,24
4479,2024-08-01,09:36:00,Location_E,Location_A,bus,30,cash,21
4480,2024-09-12,00:22:00,Location_D,Location_A,van,14,cash,14
4481,2024-05-14,10:23:00,Location_E,Location_D,bus,14,card,14
4482,2024-03-01,23:06:00,Location_C,Location_C,minibus,30,cash,21
4483,2024-12-28,17:20:00,Location_A,Location_A,bus,14,cash,10
4484,2024-11-05,19:52:00,Location_E,Location_B,bus,50,cash,25
4485,2024-03-28,09:24:00,Location_E,Location_B,bus,30,mobile_payment,30
4486,2024-11-19,14:35:00,Location_E,Location_D,van,30,mobile_payment,27
4487,2024-07-25,15:46:00,Location_D,Location_B,bus,30,cash,24
4488,2024-05-08,14:43:00,Location_D,Location_E,minibus,14,card,14
4489,2024-11-06,07:39:00,Location_D,Location_B,minibus,14,card,14
4490,2024-01-03,17:05:00,Location_D,Location_D,minibus,50,card,35
4491,2024-08-29,04:01:00,Location_C,Location_D,minibus,14,cash,14
4492,2024-04-30,11:57:00,Location_E,Location_D,minibus,14,card,14
4493,2024-04-11,03:22:00,Location_C,Location_E,minibus,50,mobile_payment,37
4494,2024-02-07,12:16:00,Location_D,Location_A,bus,30,card,22
4495,2024-12-06,15:40:00,Location_C,Location_C,van,30,card,27
4496,2024-05-12,00:46:00,Location_E,Location_B,van,50,mobile_payment,41
4497,2024-07-20,11:36:00,Location_E,Location_A,minibus,14,mobile_payment,14
4498,2024-12-13,22:55:00,Location_D,Location_D,bus,50,cash,34
4499,2024-01-21,17:19:00,Location_E,Location_A,minibus,50,cash,28
4500,2024-08-29,01:35:00,Location_C,Location_A,minibus,30,cash,29
4501,2024-04-18,14:37:00,Location_B,Location_E,minibus,14,cash,11
4502,2024-10-29,21:43:00,Location_E,Location_D,minibus,30,cash,21
4503,2024-03-24,17:31:00,Location_C,Location_D,van,30,mobile_payment,30
4504,2024-03-23,19:35:00,Location_C,Location_B,van,50,mobile_payment,39
4505,2024-10-17,00:14:00,Location_C,Location_B,bus,30,mobile_payment,29
4506,2024-03-09,17:45:00,Location_E,Location_B,bus,30,card,27
4507,2024-05-08,02:28:00,Location_B,Location_B,minibus,30,card,30
4508,2024-07-14,14:26:00,Location_D,Location_A,van,14,card,14
4509,2024-05-19,04:58:00,Location_D,Location_A,minibus,14,cash,14
4510,2024-10-09,23:30:00,Location_E,Location_B,van,30,card,16
4511,2024-11-07,21:34:00,Location_E,Location_B,van,50,cash,28
4512,2024-08-21,21:06:00,Location_A,Location_B,bus,50,cash,30
4513,2024-01-23,05:25:00,Location_B,Location_C,bus,30,cash,26
4514,2024-06-01,21:00:00,Location_C,Location_B,van,14,cash,14
4515,2024-10-03,18:06:00,Location_C,Location_C,bus,50,card,28
4516,2024-03-01,03:11:00,Location_D,Location_B,minibus,50,mobile_payment,36
4517,2024-11-14,19:22:00,Location_E,Location_D,van,14,cash,14
4518,2024-02-21,17:40:00,Location_B,Location_E,van,14,card,14
4519,2024-12-09,18:53:00,Location_D,Location_A,van,50,cash,30
4520,2024-06-01,03:00:00,Location_B,Location_D,minibus,30,cash,29
4521,2024-08-24,08:58:00,Location_E,Location_E,van,50,mobile_payment,41
4522,2024-11-06,14:53:00,Location_C,Location_C,bus,14,cash,14
4523,2024-10-28,07:14:00,Location_A,Location_A,minibus,14,mobile_payment,14
4524,2024-02-01,14:49:00,Location_B,Location_C,van,14,card,14
4525,2024-02-24,06:21:00,Location_C,Location_C,minibus,14,cash,14
4526,2024-12-17,17:15:00,Location_B,Location_A,minibus,30,mobile_payment,23
4527,2024-02-05,01:35:00,Location_B,Location_E,bus,50,cash,39
4528,2024-04-19,19:15:00,Location_B,Location_A,bus,14,cash,14
4529,2024-06-25,02:55:00,Location_E,Location_B,bus,14,cash,14
4530,2024-12-27,22:01:00,Location_D,Location_C,van,14,mobile_payment,13
4531,2024-11-09,02:25:00,Location_B,Location_B,van,50,card,33
4532,2024-10-21,04:01:00,Location_E,Location_A,bus,14,mobile_payment,14
4533,2024-12-01,18:55:00,Location_A,Location_A,bus,50,card,35
4534,2024-04-06,19:33:00,Location_D,Location_E,van,30,mobile_payment,30
4535,2024-07-31,01:53:00,Location_E,Location_C,bus,14,mobile_payment,14
4536,2024-11-12,23:54:00,Location_A,Location_D,minibus,30,card,17
4537,2024-05-16,19:49:00,Location_D,Location_A,minibus,50,card,24
4538,2024-01-06,19:24:00,Location_E,Location_D,minibus,30,card,23
4539,2024-04-18,20:13:00,Location_A,Location_C,van,14,mobile_payment,14
4540,2024-02-04,14:43:00,Location_E,Location_B,bus,30,card,26
4541,2024-02-08,10:42:00,Location_A,Location_C,minibus,30,cash,25
4542,2024-05-29,06:11:00,Location_B,Location_E,van,30,cash,22
4543,2024-04-27,15:04:00,Location_B,Location_D,bus,30,cash,16
4544,2024-09-17,01:53:00,Location_D,Location_D,bus,30,cash,27
4545,2024-03-27,15:54:00,Location_A,Location_B,minibus,50,card,33
4546,2024-03-16,14:42:00,Location_B,Location_B,bus,50,card,34
4547,2024-11-08,05:44:00,Location_D,Location_A,bus,14,cash,13
4548,2024-08-01,18:41:00,Location_C,Location_C,minibus,50,card,30
4549,2024-10-11,23:50:00,Location_B,Location_E,minibus,50,cash,32
4550,2024-08-26,04:56:00,Location_B,Location_A,bus,14,mobile_payment,14
4551,2024-06-13,20:38:00,Location_E,Location_C,van,50,card,30
4552,2024-03-27,10:13:00,Location_C,Location_B,van,14,mobile_payment,14
4553,2024-05-20,22:52:00,Location_A,Location_E,minibus,14,card,14
4554,2024-06-08,15:49:00,Location_D,Location_B,bus,50,card,30
4555,2024-02-15,20:54:00,Location_C,Location_B,minibus,30,card,20
4556,2024-04-21,22:03:00,Location_A,Location_D,van,14,mobile_payment,14
4557,2024-02-14,00:53:00,Location_B,Location_C,van,30,mobile_payment,30
4558,2024-09-03,14:13:00,Location_D,Location_A,bus,14,cash,13
4559,2024-04-13,18:58:00,Location_D,Location_D,minibus,50,mobile_payment,38
4560,2024-03-25,04:35:00,Location_C,Location_C,minibus,30,mobile_payment,26
4561,2024-05-13,12:17:00,Location_E,Location_C,van,14,cash,8
4562,2024-04-17,11:30:00,Location_A,Location_C,minibus,50,mobile_payment,37
4563,2024-01-18,22:29:00,Location_C,Location_E,minibus,30,mobile_payment,25
4564,2024-04-03,20:46:00,Location_E,Location_D,minibus,50,cash,31
4565,2024-05-29,22:40:00,Location_E,Location_A,bus,50,mobile_payment,27
4566,2024-09-02,03:04:00,Location_E,Location_D,van,30,cash,22
4567,2024-10-15,08:44:00,Location_D,Location_B,minibus,14,card,13
4568,2024-07-27,09:26:00,Location_A,Location_C,bus,14,card,14
4569,2024-05-05,15:29:00,Location_A,Location_B,minibus,50,mobile_payment,40
4570,2024-08-22,12:35:00,Location_C,Location_D,minibus,14,card,7
4571,2024-05-01,20:44:00,Location_B,Location_A,van,30,mobile_payment,23
4572,2024-05-17,20:39:00,Location_C,Location_B,bus,30,cash,16
4573,2024-04-24,12:14:00,Location_A,Location_B,minibus,50,cash,29
4574,2024-06-10,19:19:00,Location_D,Location_E,van,50,cash,32
4575,2024-07-19,12:54:00,Location_C,Location_D,bus,30,card,27
4576,2024-08-21,04:53:00,Location_B,Location_B,minibus,30,cash,29
4577,2024-01-28,21:59:00,Location_C,Location_D,van,50,cash,32
4578,2024-01-11,05:29:00,Location_E,Location_A,minibus,50,mobile_payment,39
4579,2024-07-24,04:12:00,Location_B,Location_B,minibus,30,mobile_payment,30
4580,2024-06-15,04:24:00,Location_E,Location_A,bus,50,mobile_payment,45
4581,2024-09-03,12:23:00,Location_D,Location_B,van,14,mobile_payment,14
4582,2024-02-16,19:54:00,Location_A,Location_C,bus,30,cash,23
4583,2024-09-02,07:59:00,Location_C,Location_E,minibus,30,mobile_payment,28
4584,2024-05-06,08:20:00,Location_C,Location_E,van,50,card,34
4585,2024-05-26,18:19:00,Location_E,Location_E,minibus,50,card,32
4586,2024-04-27,14:25:00,Location_E,Location_A,minibus,30,card,17
4587,2024-05-31,21:41:00,Location_A,Location_D,minibus,50,mobile_payment,39
4588,2024-03-12,10:36:00,Location_C,Location_E,van,14,cash,12
4589,2024-12-28,08:10:00,Location_A,Location_B,minibus,50,mobile_payment,42
4590,2024-05-16,18:33:00,Location_E,Location_B,van,30,card,17
4591,2024-06-23,05:22:00,Location_E,Location_C,minibus,50,mobile_payment,39
4592,2024-10-15,20:00:00,Location_B,Location_A,bus,30,card,26
4593,2024-01-19,02:02:00,Location_E,Location_B,van,14,cash,14
4594,2024-07-13,13:51:00,Location_E,Location_B,minibus,30,cash,27
4595,2024-11-25,21:04:00,Location_A,Location_C,bus,14,cash,14
4596,2024-06-23,16:14:00,Location_B,Location_C,van,14,cash,11
4597,2024-12-19,05:13:00,Location_B,Location_D,bus,14,cash,14
4598,2024-05-20,13:56:00,Location_C,Location_D,minibus,14,mobile_payment,14
4599,2024-09-02,16:07:00,Location_D,Location_D,bus,14,cash,14
4600,2024-04-02,07:18:00,Location_C,Location_B,minibus,50,mobile_payment,39
4601,2024-08-26,08:10:00,Location_C,Location_C,minibus,14,card,13
4602,2024-07-23,12:12:00,Location_C,Location_A,van,50,card,33
4603,2024-02-17,23:18:00,Location_B,Location_D,minibus,50,cash,32
4604,2024-09-01,20:50:00,Location_A,Location_E,minibus,50,mobile_payment,36
4605,2024-11-15,04:47:00,Location_E,Location_B,van,30,cash,23
4606,2024-11-12,08:27:00,Location_B,Location_A,van,30,card,24
4607,2024-10-21,19:53:00,Location_E,Location_B,minibus,14,mobile_payment,14
4608,2024-05-07,02:50:00,Location_E,Location_D,minibus,50,card,31
4609,2024-12-09,04:07:00,Location_D,Location_B,van,30,mobile_payment,30
4610,2024-10-08,13:55:00,Location_C,Location_D,van,50,card,29
4611,2024-01-17,02:23:00,Location_D,Location_B,bus,30,cash,23
4612,2024-03-11,12:42:00,Location_C,Location_D,bus,50,cash,36
4613,2024-09-25,07:50:00,Location_B,Location_C,bus,30,cash,26
4614,2024-11-20,09:30:00,Location_E,Location_C,van,14,card,14
4615,2024-10-08,17:57:00,Location_D,Location_C,van,14,card,14
4616,2024-10-31,17:56:00,Location_B,Location_C,van,14,card,8
4617,2024-01-07,06:47:00,Location_B,Location_C,bus,50,cash,41
4618,2024-11-09,05:47:00,Location_C,Location_E,minibus,14,card,14
4619,2024-10-31,15:54:00,Location_E,Location_B,minibus,14,card,9
4620,2024-04-12,23:59:00,Location_C,Location_C,minibus,30,cash,19
4621,2024-11-04,00:55:00,Location_C,Location_E,van,30,card,28
4622,2024-07-11,18:02:00,Location_B,Location_E,minibus,30,mobile_payment,25
4623,2024-08-28,05:03:00,Location_C,Location_B,minibus,14,card,14
4624,2024-03-02,03:03:00,Location_A,Location_B,van,30,cash,24
4625,2024-01-17,09:08:00,Location_E,Location_D,van,30,mobile_payment,29
4626,2024-06-19,07:50:00,Location_C,Location_D,van,14,cash,14
4627,2024-01-25,16:16:00,Location_C,Location_C,van,30,cash,17
4628,2024-09-07,00:19:00,Location_D,Location_A,van,50,cash,41
4629,2024-09-09,13:21:00,Location_E,Location_D,bus,30,mobile_payment,23
4630,2024-07-25,19:26:00,Location_E,Location_A,van,50,mobile_payment,38
4631,2024-01-29,10:02:00,Location_C,Location_D,minibus,30,cash,26
4632,2024-04-26,23:29:00,Location_A,Location_E,minibus,30,card,24
4633,2024-10-08,07:21:00,Location_D,Location_E,bus,50,mobile_payment,47
4634,2024-05-23,09:48:00,Location_A,Location_E,van,14,cash,14
4635,2024-01-25,07:53:00,Location_C,Location_A,minibus,50,card,39
4636,2024-11-05,00:51:00,Location_E,Location_C,minibus,14,cash,14
4637,2024-06-04,20:38:00,Location_E,Location_D,van,30,mobile_payment,17
4638,2024-03-13,23:08:00,Location_A,Location_D,bus,14,mobile_payment,13
4639,2024-04-29,11:53:00,Location_B,Location_A,van,14,card,14
4640,2024-11-07,08:19:00,Location_C,Location_E,van,50,mobile_payment,38
4641,2024-11-16,23:34:00,Location_E,Location_C,van,14,cash,13
4642,2024-04-02,03:41:00,Location_B,Location_D,van,14,cash,14
4643,2024-03-26,03:53:00,Location_E,Location_C,van,50,card,31
4644,2024-12-01,08:21:00,Location_E,Location_C,bus,14,card,14
4645,2024-12-29,00:04:00,Location_B,Location_B,minibus,14,card,14
4646,2024-04-27,08:36:00,Location_A,Location_C,van,50,card,36
4647,2024-08-20,05:18:00,Location_C,Location_B,minibus,50,cash,40
4648,2024-07-17,07:41:00,Location_B,Location_A,minibus,50,cash,34
4649,2024-07-24,10:31:00,Location_B,Location_E,van,14,cash,14
4650,2024-12-04,12:19:00,Location_E,Location_B,minibus,30,cash,28
4651,2024-05-26,03:42:00,Location_B,Location_C,van,50,card,38
4652,2024-09-27,11:36:00,Location_C,Location_E,van,50,mobile_payment,40
4653,2024-05-18,09:30:00,Location_A,Location_C,van,14,cash,14
4654,2024-06-29,23:38:00,Location_A,Location_C,bus,30,mobile_payment,27
4655,2024-01-30,20:40:00,Location_A,Location_B,van,30,card,21
4656,2024-02-26,08:41:00,Location_C,Location_A,van,14,card,14
4657,2024-08-19,09:01:00,Location_E,Location_C,minibus,50,mobile_payment,39
4658,2024-05-25,03:07:00,Location_C,Location_B,bus,14,card,14
4659,2024-02-17,13:48:00,Location_B,Location_C,minibus,30,mobile_payment,30
4660,2024-07-12,12:20:00,Location_D,Location_E,minibus,50,cash,36
4661,2024-08-11,23:49:00,Location_D,Location_A,van,30,card,17
4662,2024-05-15,17:44:00,Location_D,Location_C,bus,30,card,21
4663,2024-01-22,07:25:00,Location_A,Location_A,bus,30,mobile_payment,27
4664,2024-01-06,11:56:00,Location_C,Location_A,van,30,mobile_payment,21
4665,2024-07-22,22:55:00,Location_C,Location_E,bus,50,mobile_payment,28
4666,2024-08-26,20:32:00,Location_A,Location_E,van,50,mobile_payment,38
4667,2024-07-03,19:30:00,Location_B,Location_D,bus,50,mobile_payment,37
4668,2024-12-25,17:34:00,Location_D,Location_A,bus,14,card,7
4669,2024-10-18,11:50:00,Location_D,Location_C,van,50,mobile_payment,50
4670,2024-11-30,12:30:00,Location_A,Location_E,bus,30,cash,21
4671,2024-08-07,09:46:00,Location_D,Location_C,bus,30,mobile_payment,24
4672,2024-04-25,19:33:00,Location_E,Location_A,bus,50,card,27
4673,2024-11-08,18:02:00,Location_C,Location_E,minibus,50,cash,29
4674,2024-02-18,13:38:00,Location_D,Location_D,van,14,card,14
4675,2024-06-21,07:31:00,Location_D,Location_A,minibus,50,mobile_payment,36
4676,2024-03-22,10:28:00,Location_E,Location_C,bus,14,card,14
4677,2024-11-17,21:19:00,Location_B,Location_D,bus,50,card,31
4678,2024-11-28,05:42:00,Location_B,Location_A,minibus,14,mobile_payment,14
4679,2024-02-14,16:28:00,Location_E,Location_E,bus,50,card,31
4680,2024-11-30,09:55:00,Location_B,Location_A,bus,50,card,32
4681,2024-01-20,16:30:00,Location_A,Location_B,van,50,card,30
4682,2024-08-08,20:33:00,Location_E,Location_C,bus,14,cash,14
4683,2024-05-02,05:56:00,Location_C,Location_E,van,30,card,30
4684,2024-08-21,04:03:00,Location_C,Location_E,van,14,mobile_payment,14
4685,2024-08-08,01:11:00,Location_C,Location_B,minibus,50,mobile_payment,41
4686,2024-11-18,02:05:00,Location_D,Location_D,minibus,30,card,27
4687,2024-12-04,23:45:00,Location_E,Location_E,bus,14,mobile_payment,14
4688,2024-01-03,07:20:00,Location_E,Location_D,minibus,14,cash,14
4689,2024-06-30,20:57:00,Location_B,Location_D,van,30,mobile_payment,27
4690,2024-07-24,13:34:00,Location_E,Location_D,minibus,50,mobile_payment,37
4691,2024-11-15,15:14:00,Location_E,Location_A,van,30,card,20
4692,2024-02-09,06:14:00,Location_B,Location_B,minibus,50,cash,34
4693,2024-02-28,12:05:00,Location_E,Location_C,bus,30,cash,15
4694,2024-03-02,14:16:00,Location_E,Location_B,minibus,14,mobile_payment,14
4695,2024-05-11,03:21:00,Location_A,Location_E,bus,14,mobile_payment,14
4696,2024-02-29,21:26:00,Location_B,Location_B,minibus,14,card,11
4697,2024-11-26,13:14:00,Location_A,Location_C,van,50,card,34
4698,2024-05-01,11:50:00,Location_D,Location_A,minibus,50,cash,34
4699,2024-04-16,21:27:00,Location_B,Location_E,minibus,30,card,25
4700,2024-04-05,09:37:00,Location_E,Location_A,van,50,cash,35
4701,2024-12-12,08:33:00,Location_E,Location_E,van,50,cash,32
4702,2024-08-22,03:08:00,Location_A,Location_C,minibus,30,mobile_payment,30
4703,2024-03-02,14:44:00,Location_A,Location_A,van,50,cash,30
4704,2024-09-12,19:07:00,Location_D,Location_C,van,30,cash,22
4705,2024-02-18,18:18:00,Location_D,Location_C,minibus,50,cash,32
4706,2024-12-13,15:10:00,Location_E,Location_B,bus,50,cash,31
4707,2024-06-07,09:07:00,Location_C,Location_E,minibus,14,mobile_payment,14
4708,2024-05-03,00:09:00,Location_D,Location_D,minibus,50,card,36
4709,2024-11-12,17:34:00,Location_E,Location_D,bus,30,card,17
4710,2024-07-25,10:49:00,Location_D,Location_A,minibus,30,cash,21
4711,2024-02-17,02:39:00,Location_B,Location_C,minibus,14,card,14
4712,2024-05-15,13:05:00,Location_A,Location_B,van,30,card,23
4713,2024-07-19,14:13:00,Location_E,Location_E,minibus,14,cash,14
4714,2024-09-06,06:09:00,Location_D,Location_A,bus,50,cash,38
4715,2024-11-09,14:30:00,Location_A,Location_C,bus,14,card,14
4716,2024-12-22,09:53:00,Location_C,Location_D,van,50,mobile_payment,35
4717,2024-11-13,16:58:00,Location_D,Location_D,minibus,30,card,24
4718,2024-10-21,18:28:00,Location_E,Location_E,minibus,14,cash,14
4719,2024-11-09,16:43:00,Location_B,Location_E,minibus,30,card,24
4720,2024-07-27,14:25:00,Location_A,Location_E,minibus,30,card,23
4721,2024-12-20,11:24:00,Location_A,Location_A,bus,30,mobile_payment,28
4722,2024-07-29,08:04:00,Location_B,Location_E,bus,30,card,24
4723,2024-07-10,03:43:00,Location_E,Location_A,van,30,card,24
4724,2024-02-13,15:40:00,Location_C,Location_B,minibus,14,cash,14
4725,2024-01-29,02:52:00,Location_B,Location_C,bus,30,mobile_payment,30
4726,2024-02-28,02:25:00,Location_C,Location_D,minibus,14,card,14
4727,2024-03-11,17:16:00,Location_E,Location_A,bus,14,card,8
